,im,L,k,Resize/Nearest/0.2,Resize/Nearest/0.3,Resize/Nearest/0.4,Resize/Nearest/0.5,Resize/Nearest/0.6,Resize/Nearest/0.7,Resize/Nearest/0.8,Resize/Nearest/0.9,Resize/Nearest/1.0,Resize/Nearest/1.1,Resize/Nearest/1.2,Resize/Nearest/1.3,Resize/Nearest/1.4,Resize/Nearest/1.5,Resize/Nearest/1.6,Resize/Nearest/1.7,Resize/Nearest/1.8,Resize/Nearest/1.9,Resize/Nearest/2,Resize/Nearest/3,Resize/Linear/0.2,Resize/Linear/0.3,Resize/Linear/0.4,Resize/Linear/0.5,Resize/Linear/0.6,Resize/Linear/0.7,Resize/Linear/0.8,Resize/Linear/0.9,Resize/Linear/1.0,Resize/Linear/1.1,Resize/Linear/1.2,Resize/Linear/1.3,Resize/Linear/1.4,Resize/Linear/1.5,Resize/Linear/1.6,Resize/Linear/1.7,Resize/Linear/1.8,Resize/Linear/1.9,Resize/Linear/2,Resize/Linear/3,Resize/Bicubic/0.2,Resize/Bicubic/0.3,Resize/Bicubic/0.4,Resize/Bicubic/0.5,Resize/Bicubic/0.6,Resize/Bicubic/0.7,Resize/Bicubic/0.8,Resize/Bicubic/0.9,Resize/Bicubic/1.0,Resize/Bicubic/1.1,Resize/Bicubic/1.2,Resize/Bicubic/1.3,Resize/Bicubic/1.4,Resize/Bicubic/1.5,Resize/Bicubic/1.6,Resize/Bicubic/1.7,Resize/Bicubic/1.8,Resize/Bicubic/1.9,Resize/Bicubic/2,Resize/Bicubic/3,Resize/Lanczos/0.2,Resize/Lanczos/0.3,Resize/Lanczos/0.4,Resize/Lanczos/0.5,Resize/Lanczos/0.6,Resize/Lanczos/0.7,Resize/Lanczos/0.8,Resize/Lanczos/0.9,Resize/Lanczos/1.0,Resize/Lanczos/1.1,Resize/Lanczos/1.2,Resize/Lanczos/1.3,Resize/Lanczos/1.4,Resize/Lanczos/1.5,Resize/Lanczos/1.6,Resize/Lanczos/1.7,Resize/Lanczos/1.8,Resize/Lanczos/1.9,Resize/Lanczos/2,Resize/Lanczos/3,Rotate/Nearest/1,Rotate/Nearest/2,Rotate/Nearest/3,Rotate/Nearest/4,Rotate/Nearest/5,Rotate/Nearest/6,Rotate/Nearest/7,Rotate/Nearest/8,Rotate/Nearest/9,Rotate/Nearest/10,Rotate/Nearest/15,Rotate/Nearest/20,Rotate/Nearest/25,Rotate/Nearest/30,Rotate/Nearest/35,Rotate/Nearest/40,Rotate/Nearest/45,Rotate/Linear/1,Rotate/Linear/2,Rotate/Linear/3,Rotate/Linear/4,Rotate/Linear/5,Rotate/Linear/6,Rotate/Linear/7,Rotate/Linear/8,Rotate/Linear/9,Rotate/Linear/10,Rotate/Linear/15,Rotate/Linear/20,Rotate/Linear/25,Rotate/Linear/30,Rotate/Linear/35,Rotate/Linear/40,Rotate/Linear/45,Rotate/Bicubic/1,Rotate/Bicubic/2,Rotate/Bicubic/3,Rotate/Bicubic/4,Rotate/Bicubic/5,Rotate/Bicubic/6,Rotate/Bicubic/7,Rotate/Bicubic/8,Rotate/Bicubic/9,Rotate/Bicubic/10,Rotate/Bicubic/15,Rotate/Bicubic/20,Rotate/Bicubic/25,Rotate/Bicubic/30,Rotate/Bicubic/35,Rotate/Bicubic/40,Rotate/Bicubic/45,JPEG/100,JPEG/90,JPEG/80,JPEG/70,JPEG/60,JPEG/50,JPEG/45,JPEG/40,JPEG/35,JPEG/30,JPEG/25,JPEG/20,JPEG/15,JPEG/10,JPEG/5,JPEG2000
370,boat_256,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1
371,boat_256,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1
372,boat_256,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1
373,boat_256,8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1
374,boat_256,8,4,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1
375,boat_256,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1
376,boat_256,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1
377,boat_256,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1
378,boat_256,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1
379,boat_256,8,9,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1
380,boat_256,16,0,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1
381,boat_256,16,1,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1
382,boat_256,16,2,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1
383,boat_256,16,3,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1
384,boat_256,16,4,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9375,0.8125,1
385,boat_256,16,5,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9375,0.8125,1
386,boat_256,16,6,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6875,1
387,boat_256,16,7,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6875,1
388,boat_256,16,8,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1
389,boat_256,16,9,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1
390,boat_256,24,0,0.916666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.916666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.916666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.916666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.958333333,0.875,1
391,boat_256,24,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.791666667,1
392,boat_256,24,2,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.791666667,1
393,boat_256,24,3,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.958333333,0.833333333,1
394,boat_256,24,4,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1
395,boat_256,24,5,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1
396,boat_256,24,6,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1
397,boat_256,24,7,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.958333333,0.833333333,1
398,boat_256,24,8,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1
399,boat_256,24,9,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1
400,boat_256,32,0,0.875,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1
401,boat_256,32,1,0.75,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.78125,1
402,boat_256,32,2,0.8125,0.9375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,0.9375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,0.9375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,0.9375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6875,1
403,boat_256,32,3,0.90625,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.90625,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.90625,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.90625,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,1
404,boat_256,32,4,0.84375,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.84375,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.84375,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.84375,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96875,0.9375,1
405,boat_256,32,5,0.875,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.90625,1
406,boat_256,32,6,0.84375,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.84375,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.84375,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.84375,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1
407,boat_256,32,7,0.8125,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,0.96875,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.78125,1
